Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T48654,7/24/2022,C3246,Laptop,683,212.25,Credit Card,Completed
T48655,1/18/2020,C2752,Headphones,844,478.73,Cash,Completed
T48656,7/24/2022,C4910,Coffee Machine,-10,-698.11,Credit Card,Failed
T48657,7/24/2022,C4109,Tablet,593,613.09,Credit Card,Completed
T48658,7/24/2022,C090,Tablet,778,882.67,PayPal,Completed
T48659,7/24/2022,C2311,Headphones,-1,-702.83,Credit Card,Completed
T48660,7/24/2022,C2126,Coffee Machine,-1,754.99,Cash,Completed
T48661,7/24/2022,C2744,Tablet,1,-568.36,Credit Card,Completed
T48662,7/24/2022,C4830,Smartphone,-5,62.87,Credit Card,Completed
T48663,7/24/2022,C1418,Laptop,835,-936.28,Credit Card,Completed
T48664,7/24/2022,C1682,Coffee Machine,143,-53.65,Cash,Failed
T48665,7/24/2022,C4188,Laptop,6,305.25,Credit Card,Pending
T48666,7/24/2022,C570,Smartphone,170,62.87,PayPal,Completed
T48667,7/24/2022,C4601,Headphones,8,-778.97,PayPal,Completed
T48668,12/19/2024,Unknown,Smartphone,338,-328.59,PayPal,Pending
T48669,7/24/2022,C4357,Tablet,-8,-541.91,Cash,Failed
T48670,7/24/2022,C3740,Smartphone,-4,-534.45,PayPal,Completed
T48671,7/24/2022,C329,Smartphone,3,385.46,PayPal,Pending
T48672,8/4/2024,C2023,Coffee Machine,-5,887.8,Credit Card,Completed
T48673,7/24/2022,C3032,Headphones,-10,-52.565,Cash,Completed
T48674,4/26/2023,C3242,Headphones,5,456.02,PayPal,Completed
T48675,7/24/2022,C2759,Coffee Machine,6,-53.65,Credit Card,Completed
T48676,4/17/2020,C305,Headphones,911,-63.63,PayPal,Pending
T48677,7/24/2022,C765,Tablet,1,-58.515,PayPal,Completed
T48678,6/4/2022,C1742,Coffee Machine,-4,-53.65,PayPal,Failed
T48679,7/24/2022,C2905,Smartphone,907,-553.39,PayPal,Completed
T48680,7/24/2022,C2639,Headphones,-1,-950.71,Cash,Pending
T48681,9/22/2024,C4500,Coffee Machine,4,183.5,PayPal,Completed
T48682,7/24/2022,C461,Laptop,8,-831.53,Credit Card,Completed
T48683,7/24/2022,C361,Tablet,-10,692.19,Credit Card,Completed
T48684,5/23/2021,C2843,Headphones,5,-895.36,PayPal,Completed
T48685,5/17/2022,C4446,Headphones,4,60.56,Cash,Pending
T48686,2/3/2024,C4312,Headphones,910,759.39,Credit Card,Completed
T48687,7/24/2022,C3243,Smartphone,-6,62.87,Cash,Failed
T48688,7/24/2022,C1102,Laptop,-8,79.26,Credit Card,Completed
T48689,9/18/2023,C479,Headphones,681,-52.565,PayPal,Completed
T48690,2/5/2023,C2199,Coffee Machine,-8,-418.44,Credit Card,Failed
T48691,4/13/2020,C4956,Tablet,-3,143.8,PayPal,Pending
T48692,9/29/2022,C4455,Laptop,605,622.22,Cash,Failed
T48693,7/24/2022,Unknown,Coffee Machine,-9,-53.65,PayPal,Completed
T48694,8/3/2022,C4575,Laptop,3,55.875,Cash,Failed
T48695,7/24/2022,C2224,Coffee Machine,10,-446.69,Cash,Completed
T48696,3/30/2020,C4371,Tablet,380,-58.515,Cash,Completed
T48697,7/24/2022,C3678,Smartphone,7,718.72,PayPal,Failed
T48698,7/24/2022,C4125,Tablet,898,-333.07,Credit Card,Pending
T48699,7/24/2022,C146,Laptop,-4,55.875,Credit Card,Pending
T48700,11/23/2023,C1230,Coffee Machine,-9,847.87,PayPal,Completed
T48701,7/24/2022,C893,Laptop,-4,-122.1,Credit Card,Completed
T48703,7/24/2022,C2497,Tablet,7,-58.515,Cash,Failed
T48704,7/24/2022,C3626,Smartphone,3,62.87,PayPal,Pending
T48705,7/24/2022,C1067,Laptop,623,55.875,PayPal,Pending
T48706,7/24/2022,C793,Smartphone,-6,-499.67,PayPal,Completed
T48707,7/24/2022,C4359,Headphones,-4,-268.7,Credit Card,Completed
T48708,10/16/2024,C4637,Tablet,10,-229.73,Cash,Completed
T48709,5/8/2024,C4408,Tablet,2,-258.44,Credit Card,Completed
T48710,7/24/2022,C1204,Laptop,10,377.05,Credit Card,Pending
T48711,7/24/2022,C4563,Tablet,405,278.09,Credit Card,Failed
T48712,7/24/2022,Unknown,Smartphone,6,-796.23,Credit Card,Completed
T48713,7/24/2022,C3845,Headphones,7,-52.565,PayPal,Completed
T48714,7/24/2022,C4095,Smartphone,5,190.47,PayPal,Pending
T48715,7/24/2022,C955,Smartphone,-9,-136.42,PayPal,Failed
T48716,7/24/2022,C2403,Smartphone,579,545.8,PayPal,Completed
T48717,7/24/2022,Unknown,Smartphone,6,-199.82,Credit Card,Completed
T48718,7/24/2022,C2808,Laptop,665,-724.87,Credit Card,Pending
T48719,4/30/2023,C2291,Coffee Machine,456,-53.65,PayPal,Failed
T48720,7/24/2022,C2189,Coffee Machine,562,-53.65,Credit Card,Pending
T48722,7/24/2022,C4255,Laptop,-6,211.03,Credit Card,Completed
T48723,7/24/2022,C542,Headphones,259,-52.565,PayPal,Completed
T48724,7/24/2022,C2673,Coffee Machine,2,675.1,Credit Card,Failed
T48725,11/16/2024,C745,Coffee Machine,8,-945.45,Credit Card,Failed
T48726,9/16/2022,C863,Smartphone,-4,-303.85,Credit Card,Failed
T48727,10/31/2024,C2812,Tablet,7,-727.51,PayPal,Completed
T48728,7/24/2022,C1800,Coffee Machine,6,-53.65,Cash,Completed
T48729,2/28/2024,C950,Headphones,-6,-722.27,PayPal,Completed
T48730,7/24/2022,C2256,Laptop,744,-153.64,Credit Card,Completed
T48731,7/24/2022,C3288,Tablet,6,-930.2,Credit Card,Completed
T48732,7/24/2022,C3214,Headphones,511,-52.565,PayPal,Failed
T48733,7/24/2022,C1061,Tablet,8,-58.515,Cash,Completed
T48734,7/24/2022,C4482,Headphones,5,-114.86,PayPal,Failed
T48735,11/26/2023,C2165,Coffee Machine,638,356.36,Credit Card,Completed
T48736,6/9/2022,C4438,Headphones,8,-766.68,PayPal,Failed
T48737,7/24/2022,C2973,Laptop,-2,-749,PayPal,Completed
T48738,7/24/2022,C1006,Coffee Machine,-8,-556.63,Credit Card,Completed
T48739,7/24/2022,C894,Coffee Machine,-8,-53.65,Credit Card,Completed
T48740,7/24/2022,C1799,Coffee Machine,4,156.55,Credit Card,Completed
T48741,6/4/2023,C3598,Headphones,-2,-52.565,PayPal,Completed
T48742,7/24/2022,C4483,Coffee Machine,7,-53.65,PayPal,Failed
T48743,9/29/2023,C1217,Tablet,343,-677.75,PayPal,Completed
T48744,7/24/2022,C3496,Coffee Machine,861,-67.58,PayPal,Completed
T48746,7/24/2022,C2407,Coffee Machine,6,457,Credit Card,Completed
T48747,1/2/2022,C1980,Tablet,-4,655.59,Credit Card,Completed
T48748,3/15/2024,C4674,Tablet,800,445.35,PayPal,Completed
T48749,7/24/2022,C953,Headphones,-3,475.89,PayPal,Completed
T48750,2/1/2021,C4140,Laptop,-7,-805.48,Cash,Failed
T48751,7/24/2022,C2420,Headphones,230,775.65,Credit Card,Pending
T48752,7/24/2022,Unknown,Headphones,-9,-52.565,PayPal,Pending
T48753,7/24/2022,C001,Laptop,4,55.875,Credit Card,Completed
T48754,7/24/2022,C4580,Tablet,2,-58.515,PayPal,Completed
T48755,7/24/2022,C3469,Tablet,3,-657.07,Cash,Pending
T48756,7/24/2022,C3472,Laptop,974,805.11,PayPal,Completed
T48758,5/17/2023,C1400,Headphones,706,-680.84,PayPal,Pending
T48759,7/24/2022,C3430,Tablet,-8,-935.9,PayPal,Pending
T48760,1/7/2025,C2181,Headphones,704,-52.565,Credit Card,Pending
T48761,7/24/2022,C3212,Tablet,-8,227.53,Credit Card,Completed
T48762,7/30/2024,C4166,Smartphone,5,-768.41,Credit Card,Completed
T48764,7/24/2022,C2368,Coffee Machine,2,-378.73,PayPal,Completed
T48765,10/5/2024,C2040,Tablet,924,-58.515,PayPal,Completed
T48766,8/26/2023,C2331,Coffee Machine,7,-53.65,Credit Card,Pending
T48767,7/24/2022,C3896,Headphones,-4,370.3,PayPal,Failed
T48768,7/24/2022,C4765,Tablet,2,963.04,Credit Card,Pending
T48769,7/24/2022,C4490,Smartphone,8,-270.53,Credit Card,Completed
T48770,7/24/2022,C1022,Tablet,6,-636.61,Credit Card,Pending
T48771,7/24/2022,C2847,Headphones,-6,633.67,Credit Card,Completed
T48772,7/24/2022,C1981,Laptop,3,452.9,PayPal,Completed
T48773,7/24/2022,C460,Headphones,-8,-52.565,Credit Card,Pending
T48774,7/24/2022,C4884,Smartphone,9,-412.14,Credit Card,Completed
T48775,7/24/2022,C3231,Laptop,8,55.875,Credit Card,Completed
T48776,3/8/2020,C4131,Laptop,-9,156.07,Credit Card,Completed
T48777,7/24/2022,C2695,Headphones,539,123.27,Credit Card,Completed
T48778,7/24/2022,C974,Smartphone,5,-812.12,Credit Card,Failed
T48779,10/13/2021,C1375,Headphones,863,-52.565,Credit Card,Failed
T48780,7/24/2022,C3314,Laptop,-10,-948.73,PayPal,Completed
T48781,3/4/2023,C1166,Tablet,741,-723.97,PayPal,Completed
T48782,7/24/2022,C477,Laptop,3,-583.55,Cash,Failed
T48783,7/24/2022,C2160,Smartphone,711,826.96,PayPal,Pending
T48784,2/13/2023,C2992,Coffee Machine,-2,662.97,Credit Card,Completed
T48785,8/8/2023,C2097,Headphones,377,-52.565,Credit Card,Completed
T48786,7/24/2022,C1066,Smartphone,-2,-905.34,Credit Card,Completed
T48787,7/24/2022,Unknown,Smartphone,-4,-793.98,Credit Card,Pending
T48788,7/24/2022,C773,Headphones,9,-458.55,Credit Card,Completed
T48789,7/24/2022,Unknown,Tablet,721,-58.515,PayPal,Completed
T48790,7/24/2022,C4874,Laptop,886,55.875,Credit Card,Completed
T48791,10/25/2023,C3833,Tablet,8,-58.515,PayPal,Completed
T48792,7/24/2022,Unknown,Headphones,-3,-813.04,Cash,Completed
T48793,7/24/2022,C2879,Headphones,480,487.39,PayPal,Failed
T48794,7/24/2022,C4071,Headphones,6,-52.565,Credit Card,Completed
T48795,7/24/2022,C1042,Tablet,-1,-100.27,Cash,Completed
T48796,7/25/2022,C2586,Tablet,111,-58.515,Credit Card,Completed
T48797,7/24/2022,C4807,Smartphone,-6,-860.17,Credit Card,Completed
T48798,6/23/2021,C1445,Laptop,-4,55.875,PayPal,Completed
T48799,7/24/2022,C3847,Tablet,929,-58.515,Cash,Pending
T48800,7/24/2022,C3510,Laptop,-9,-116.65,PayPal,Completed
T48801,7/24/2022,C3171,Tablet,10,-593.71,Credit Card,Completed
T48802,7/24/2022,C765,Smartphone,556,-720.67,Cash,Completed
T48803,7/24/2022,C4935,Tablet,-1,-58.515,Credit Card,Completed
T48804,7/24/2022,C4564,Coffee Machine,144,-53.65,PayPal,Completed
T48805,10/10/2024,C790,Coffee Machine,575,-250.87,PayPal,Pending
T48806,11/30/2022,C267,Coffee Machine,524,-568.35,PayPal,Completed
T48807,12/31/2023,C1116,Tablet,-5,857.5,PayPal,Completed
T48808,7/24/2022,C4422,Smartphone,699,58.01,Credit Card,Failed
T48809,7/24/2022,C327,Tablet,9,491.24,Credit Card,Completed
T48810,7/24/2022,C4955,Headphones,-10,-52.565,Credit Card,Completed
T48811,1/3/2021,C2965,Smartphone,-8,-879.31,Credit Card,Failed
T48812,7/24/2022,C421,Tablet,926,-58.515,PayPal,Completed
T48813,9/28/2023,Unknown,Smartphone,-6,62.87,Cash,Pending
T48814,7/24/2022,C1923,Coffee Machine,-4,-53.65,PayPal,Failed
T48815,7/24/2022,C1317,Tablet,2,-58.515,Credit Card,Failed
T48816,7/24/2022,C2341,Laptop,177,55.875,PayPal,Completed
T48817,7/24/2022,C705,Smartphone,503,-682.77,Credit Card,Failed
T48818,7/24/2022,C615,Headphones,-9,912.73,Cash,Completed
T48819,7/24/2022,C1026,Coffee Machine,431,-944.62,Cash,Completed
T48820,7/24/2022,C1727,Smartphone,9,-174.96,Credit Card,Pending
T48821,7/24/2022,C4698,Laptop,-6,898.34,PayPal,Pending
T48822,7/24/2022,C268,Tablet,638,-215.65,Credit Card,Completed
T48823,7/24/2022,C3300,Tablet,155,156.02,Credit Card,Completed
T48824,7/24/2022,C3643,Coffee Machine,5,294.92,PayPal,Pending
T48825,7/24/2022,C1888,Headphones,865,-52.565,PayPal,Completed
T48826,8/18/2023,C2880,Headphones,10,-52.565,PayPal,Pending
T48827,7/24/2022,C3698,Laptop,136,-336.61,PayPal,Completed
T48828,7/24/2022,C417,Tablet,-9,413.25,PayPal,Completed
T48829,7/24/2022,C718,Headphones,2,-52.565,Credit Card,Completed
T48830,11/28/2021,C1411,Tablet,3,-161.7,Credit Card,Completed
T48831,10/1/2022,C3652,Coffee Machine,730,-613.84,Credit Card,Completed
T48832,12/28/2020,C4624,Tablet,7,-134.58,PayPal,Failed
T48833,7/24/2022,C236,Tablet,-10,583.09,Credit Card,Completed
T48834,3/30/2023,C3758,Coffee Machine,1,-183.89,Credit Card,Completed
T48835,7/24/2022,C819,Coffee Machine,3,723.32,Cash,Completed
T48836,7/24/2022,C4345,Smartphone,220,-328.85,Credit Card,Completed
T48837,7/24/2022,C4810,Headphones,6,971.88,PayPal,Failed
T48838,9/7/2021,C393,Smartphone,-4,66.29,PayPal,Failed
T48840,4/9/2023,C3567,Tablet,-5,-158.57,Credit Card,Completed
T48842,7/24/2022,C2401,Smartphone,-8,62.87,PayPal,Pending
T48843,4/30/2024,C629,Laptop,249,-709.25,Credit Card,Completed
T48844,7/24/2022,C1639,Headphones,567,445.31,PayPal,Completed
T48845,7/24/2022,C4904,Headphones,-4,-52.565,PayPal,Pending
T48846,7/26/2024,C4760,Headphones,-6,-52.565,PayPal,Completed
T48847,10/25/2024,C2712,Headphones,9,700.55,PayPal,Completed
T48848,7/24/2022,C4768,Headphones,9,-978.1,Credit Card,Failed
T48849,7/24/2022,C3926,Smartphone,-3,62.87,PayPal,Completed
T48851,7/24/2022,C1278,Laptop,6,55.875,PayPal,Pending
T48852,7/24/2022,C2863,Coffee Machine,-10,-207.29,Credit Card,Completed
T48853,7/24/2022,C1153,Laptop,-4,718.1,Cash,Completed
T48854,2/17/2023,C2420,Smartphone,542,62.87,Credit Card,Pending
T48855,3/27/2024,C4719,Smartphone,6,62.87,Credit Card,Completed
T48856,3/11/2022,C3971,Coffee Machine,672,-353.96,Credit Card,Failed
T48857,1/19/2024,C4641,Coffee Machine,1,-738.09,PayPal,Completed
T48858,7/24/2022,C1849,Headphones,-1,-52.565,Credit Card,Failed
T48859,7/24/2022,C3730,Laptop,6,55.875,Credit Card,Completed
T48860,7/21/2024,C2958,Tablet,-5,-58.515,Credit Card,Completed
T48861,7/24/2022,C2599,Laptop,-2,-445.13,Credit Card,Completed
T48862,7/24/2022,C3061,Coffee Machine,6,-717.94,PayPal,Completed
T48863,7/24/2022,C933,Coffee Machine,517,-53.65,Cash,Failed
T48864,7/5/2024,C4965,Laptop,-5,-708.35,Credit Card,Completed
T48865,7/24/2022,C1727,Smartphone,6,-390.5,Credit Card,Failed
T48866,7/24/2022,C4761,Smartphone,134,623.49,PayPal,Completed
T48867,7/24/2022,Unknown,Smartphone,7,-416.34,Credit Card,Failed
T48868,7/24/2022,C4112,Coffee Machine,-3,624.02,Credit Card,Pending
T48869,7/24/2022,Unknown,Tablet,-2,-556.48,PayPal,Pending
T48870,7/24/2022,C360,Headphones,8,-52.565,Credit Card,Completed
T48871,7/24/2022,C2425,Tablet,-9,60.74,PayPal,Completed
T48872,7/24/2022,C1852,Smartphone,347,62.87,Credit Card,Completed
T48873,9/27/2024,C2388,Tablet,10,814.68,PayPal,Failed
T48874,7/24/2022,C2096,Laptop,904,-668.94,Cash,Completed
T48875,7/14/2022,C3950,Laptop,811,55.875,Cash,Failed
T48876,7/24/2022,C2177,Coffee Machine,872,-53.65,PayPal,Pending
T48877,7/24/2022,C3519,Headphones,6,-625.28,PayPal,Failed
T48878,7/24/2022,C1881,Laptop,236,278.76,PayPal,Completed
T48879,7/24/2022,Unknown,Laptop,958,765.73,PayPal,Completed
T48880,7/24/2022,C2338,Tablet,818,-58.515,Credit Card,Failed
T48881,7/24/2022,C4400,Smartphone,7,415.05,Cash,Completed
T48882,12/29/2020,C114,Laptop,6,55.875,PayPal,Failed
T48883,2/16/2020,C4537,Headphones,-1,979.65,PayPal,Pending
T48884,2/12/2024,C2645,Tablet,-5,-574.74,Cash,Failed
T48886,7/24/2022,C4706,Headphones,955,-52.565,PayPal,Failed
T48887,9/11/2024,C3613,Tablet,-9,-58.515,PayPal,Pending
T48888,7/24/2022,C4954,Laptop,436,55.875,PayPal,Failed
T48889,7/24/2022,Unknown,Tablet,179,134.77,PayPal,Completed
T48890,7/24/2022,Unknown,Tablet,-10,-58.515,Credit Card,Pending
T48892,7/24/2022,C488,Tablet,1,-99.06,Cash,Completed
T48893,7/24/2022,C3039,Tablet,-8,-582.18,PayPal,Completed
T48894,7/24/2022,C3315,Laptop,173,874.52,Credit Card,Failed
T48895,7/24/2022,C3304,Headphones,2,-832.51,Cash,Completed
T48896,9/24/2020,C819,Smartphone,10,62.87,Cash,Completed
T48897,7/24/2022,C013,Laptop,10,55.875,Cash,Pending
T48898,5/20/2023,C4283,Headphones,5,-480.45,Credit Card,Failed
T48899,7/24/2022,Unknown,Smartphone,2,62.87,PayPal,Failed
T48900,7/24/2022,C993,Coffee Machine,9,-53.65,PayPal,Completed
T48901,7/24/2022,C2651,Coffee Machine,9,-398.64,Credit Card,Completed
T48902,7/24/2022,C4928,Smartphone,4,-822.7,Credit Card,Completed
T48903,6/9/2020,C4750,Tablet,-10,-359.33,PayPal,Failed
T48904,12/1/2020,Unknown,Laptop,860,-972.42,Credit Card,Completed
T48905,7/24/2022,C3450,Coffee Machine,457,-96.4,Credit Card,Pending
T48906,7/24/2022,C3547,Headphones,-5,-52.565,PayPal,Completed
T48907,7/24/2022,C3506,Laptop,7,792.32,Cash,Completed
T48908,7/24/2022,C3466,Tablet,-4,669.34,Credit Card,Completed
T48909,7/24/2022,C1769,Laptop,10,55.875,Cash,Completed
T48910,7/24/2022,C2939,Coffee Machine,-8,-946.45,PayPal,Pending
T48911,3/15/2022,C3016,Smartphone,504,-149.06,PayPal,Completed
T48912,7/24/2022,C3846,Laptop,995,55.875,Credit Card,Completed
T48913,7/24/2022,C4866,Coffee Machine,-5,-607.8,Cash,Completed
T48914,10/29/2023,C1181,Coffee Machine,-8,-53.65,PayPal,Completed
T48915,7/24/2022,C1692,Headphones,716,-653.84,PayPal,Failed
T48916,12/29/2020,C006,Laptop,-4,-821.21,Credit Card,Pending
T48917,7/24/2022,C2393,Smartphone,619,-133.54,PayPal,Failed
T48918,7/24/2022,C716,Laptop,-9,55.875,Credit Card,Completed
T48919,7/24/2022,C2012,Tablet,557,464.27,Credit Card,Completed
T48920,7/24/2022,C727,Tablet,-10,-641.23,Credit Card,Completed
T48921,7/24/2022,C4236,Tablet,430,-919.21,Credit Card,Completed
T48922,2/9/2024,C1248,Headphones,1,-52.565,Cash,Failed
T48923,2/15/2022,C4129,Laptop,749,177.91,Credit Card,Completed
T48924,10/16/2023,C624,Headphones,7,133.38,PayPal,Completed
T48925,7/24/2022,C1293,Headphones,-9,-960.76,Credit Card,Failed
T48926,7/24/2022,C4894,Tablet,-5,-405.56,Cash,Completed
T48927,6/28/2023,C3433,Laptop,10,-335.66,PayPal,Completed
T48928,7/24/2022,C3766,Headphones,6,-211.39,Credit Card,Completed
T48929,7/24/2022,C733,Tablet,813,-591.67,PayPal,Pending
T48930,7/24/2022,C4796,Tablet,642,333.33,Cash,Failed
T48931,7/24/2022,C1755,Laptop,10,-972.39,PayPal,Completed
T48932,7/24/2022,C1514,Laptop,5,-219.02,Credit Card,Completed
T48933,7/24/2022,C3195,Laptop,5,425.06,Credit Card,Pending
T48934,7/24/2022,C1335,Smartphone,-6,-92.88,PayPal,Failed
T48935,7/24/2022,C1737,Smartphone,6,62.87,Credit Card,Completed
T48936,7/24/2022,C4399,Headphones,763,395.12,Cash,Failed
T48937,7/24/2022,C2058,Smartphone,6,-789.25,PayPal,Completed
T48938,7/24/2022,C254,Laptop,-4,444.37,Cash,Completed
T48939,7/24/2022,C1112,Headphones,800,863.93,PayPal,Completed
T48940,7/24/2022,C1646,Headphones,10,797.26,PayPal,Failed
T48941,7/24/2022,C4558,Headphones,-9,636.03,Credit Card,Failed
T48942,11/21/2022,C4759,Headphones,-4,-52.565,PayPal,Pending
T48943,2/10/2020,C2418,Coffee Machine,-7,-570.89,Cash,Failed
T48944,7/24/2022,C1443,Tablet,-7,796.33,PayPal,Completed
T48945,9/27/2020,C3131,Headphones,216,460.71,Cash,Completed
T48946,7/24/2022,C3879,Smartphone,1,62.87,Cash,Failed
T48947,7/24/2022,C3556,Coffee Machine,133,-550.87,PayPal,Failed
T48948,7/24/2022,C414,Laptop,8,55.875,PayPal,Completed
T48949,11/25/2021,C4317,Laptop,8,-941.29,Cash,Completed
T48950,2/4/2023,C128,Tablet,4,-58.515,PayPal,Failed
T48951,3/31/2024,C2095,Headphones,1,320.48,Cash,Completed
T48952,7/24/2022,C3523,Headphones,498,560.71,PayPal,Pending
T48953,4/29/2021,C1670,Coffee Machine,478,-53.65,Credit Card,Completed
T48954,2/27/2024,Unknown,Coffee Machine,931,-53.65,PayPal,Pending
T48955,7/24/2022,C4057,Tablet,10,133.66,Credit Card,Failed
T48956,7/24/2022,C2230,Tablet,6,523.42,Cash,Completed
T48959,7/24/2022,C3223,Headphones,-2,-52.565,Credit Card,Completed
T48960,1/14/2024,C4742,Coffee Machine,1,-53.65,PayPal,Pending
T48961,10/12/2021,C854,Laptop,546,55.875,PayPal,Completed
T48962,7/24/2022,C2157,Laptop,9,355.56,Credit Card,Completed
T48963,7/24/2022,C835,Smartphone,-2,62.87,Credit Card,Completed
T48964,7/24/2022,C4342,Smartphone,526,-76.32,Credit Card,Completed
T48966,7/24/2022,C1343,Laptop,319,55.875,PayPal,Failed
T48967,7/24/2022,C3152,Tablet,7,805.64,Credit Card,Completed
T48968,7/24/2022,C4888,Coffee Machine,7,763.18,PayPal,Completed
T48969,7/24/2022,C3556,Tablet,400,-58.515,Cash,Completed
T48970,7/24/2022,C3407,Coffee Machine,-8,-655.17,Credit Card,Pending
T48971,7/24/2022,C3053,Smartphone,8,-282.28,PayPal,Pending
T48972,8/12/2020,C3998,Laptop,3,55.875,PayPal,Completed
T48973,6/5/2024,C1507,Laptop,-7,-346.25,PayPal,Completed
T48974,7/24/2022,C4542,Smartphone,2,62.87,Credit Card,Completed
T48975,7/24/2022,C4488,Headphones,4,595.17,Credit Card,Completed
T48976,7/24/2022,C4797,Smartphone,268,418.54,PayPal,Completed
T48977,7/24/2022,C2761,Smartphone,-8,62.87,Cash,Completed
T48978,7/24/2022,C1880,Headphones,-6,-574.82,PayPal,Pending
T48979,7/24/2022,C1149,Smartphone,8,-868.08,Credit Card,Failed
T48980,7/24/2022,C813,Headphones,8,-761.57,Credit Card,Pending
T48981,6/24/2021,C1201,Smartphone,-2,-934.39,Cash,Completed
T48982,7/24/2022,C1281,Smartphone,-2,302.29,Credit Card,Pending
T48983,7/24/2022,C3537,Smartphone,688,62.87,Credit Card,Completed
T48984,7/24/2022,C1019,Tablet,603,-58.515,Credit Card,Completed
T48985,1/17/2024,C223,Smartphone,410,-779.27,PayPal,Completed
T48986,7/24/2022,C3086,Smartphone,933,-826.69,Credit Card,Completed
T48987,7/24/2022,C4716,Laptop,-7,350.37,Credit Card,Failed
T48988,12/6/2020,C4788,Smartphone,992,62.87,PayPal,Failed
T48989,2/14/2022,C782,Coffee Machine,1,779.58,PayPal,Failed
T48990,7/24/2022,C1211,Headphones,10,564.72,Credit Card,Pending
T48992,7/24/2022,C1882,Coffee Machine,-10,-646.73,Credit Card,Completed
T48993,7/24/2022,C4719,Headphones,4,827.68,Credit Card,Completed
T48994,7/24/2022,C1207,Tablet,-4,-414.21,Credit Card,Completed
T48995,7/12/2021,C900,Laptop,4,55.875,Cash,Completed
T48996,7/24/2022,C4398,Laptop,656,55.875,PayPal,Pending
T48997,7/24/2022,C2069,Laptop,10,887.26,PayPal,Completed
T48998,8/12/2024,C293,Laptop,6,55.875,PayPal,Pending
T48999,3/28/2020,C879,Headphones,370,-848.68,Credit Card,Completed
T49000,6/16/2021,C4070,Headphones,6,637.75,Cash,Failed
T49001,7/24/2022,C1246,Headphones,6,475.41,Credit Card,Completed
T49003,7/24/2022,C3151,Headphones,107,-52.565,PayPal,Completed
T49004,7/24/2022,C331,Tablet,-10,-58.515,PayPal,Completed
T49005,9/26/2024,C4866,Smartphone,-9,62.87,PayPal,Completed
T49006,7/24/2022,C2123,Coffee Machine,-7,-870.36,Credit Card,Pending
T49008,8/7/2024,C4994,Coffee Machine,423,-53.65,Cash,Completed
T49009,7/24/2022,C4483,Smartphone,9,753.97,Credit Card,Completed
T49010,7/24/2022,C4834,Smartphone,10,-885.27,PayPal,Completed
T78877,7/24/2022,C1337,Smartphone,6,174.93,PayPal,Pending
T49012,7/24/2022,C705,Tablet,-6,-755.38,PayPal,Completed
T49013,4/22/2024,C2224,Headphones,3,-52.565,PayPal,Completed
